f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f11,f12,f13,f14,f15,f16,f17,f18,f19,f20,f21,f22,f23,f24,f25,f26,f27,f28,f29,f30,f31,f32,f33,f34,f35,f36,f37,f38,f39,f40,f41,f42,label
0.7124056816101074,0.7298387289047241,0.7053866386413574,0.5707182884216309,0.7288548350334167,0.4846711754798889,0.7737032771110535,0.4502474069595337,0.8141133785247803,0.4443408250808716,0.8996526002883911,0.4864157438278198,0.958033561706543,0.4526820182800293,0.9296143651008606,0.4621932208538055,0.8982151746749878,0.4796832799911499,0.9395579099655152,0.5708417296409607,0.99353289604187,0.5329766869544983,0.9614630937576294,0.5315025448799133,0.922309398651123,0.5479989051818848,0.951337456703186,0.6543626189231873,0.9811983108520508,0.6183261871337891,0.951758623123169,0.618998110294342,0.918211817741394,0.6320725083351135,0.9424919486045836,0.7348290681838989,0.95678448677063,0.7083577513694763,0.9328398704528807,0.7025231719017029,0.9069274067878724,0.704399585723877,A
0.6016204357147217,0.7233547568321228,0.5886002779006958,0.626680314540863,0.5954167246818542,0.5640761256217957,0.6002265214920044,0.529414176940918,0.6052020192146301,0.5001664757728577,0.7565194368362427,0.5780357122421265,0.8194343447685242,0.5320218801498413,0.8244413733482361,0.499058723449707,0.8132863640785217,0.4817602634429931,0.7788004875183105,0.6420187950134277,0.822795033454895,0.59138023853302,0.8101940155029297,0.5619789361953735,0.7863642573356628,0.5498928427696228,0.7785269021987915,0.6961808204650879,0.8030455708503723,0.6461138129234314,0.7823710441589355,0.6256868839263916,0.7562357187271118,0.6218851208686829,0.7675326466560364,0.733540415763855,0.7825098633766174,0.690987229347229,0.7650116086006165,0.6737086772918701,0.7452324032783508,0.6699295043945312,A
0.3431111574172973,1.014839768409729,0.3916612267494201,0.9864902496337892,0.4354404807090759,0.9232308864593506,0.4506596326828003,0.8584211468696594,0.465610146522522,0.8054419755935669,0.4114245176315307,0.812510073184967,0.4156931936740875,0.7657672166824341,0.4151220321655273,0.8000982403755188,0.4162333905696869,0.837797224521637,0.3692911267280578,0.8054114580154419,0.3737388849258423,0.7820003628730774,0.3779540657997131,0.8318798542022705,0.3790733516216278,0.8804141283035278,0.3275057673454284,0.8120378851890564,0.3344550132751465,0.7946152091026306,0.3414772152900696,0.8405715227127075,0.3422620296478271,0.8855648040771484,0.2850524187088012,0.8269689083099365,0.2961147427558899,0.8075846433639526,0.3040468096733093,0.8466964364051819,0.3059343099594116,0.8850061893463135,A
0.4141106009483337,0.6631020307540894,0.4841740429401397,0.6316291093826294,0.5370334982872009,0.5514582395553589,0.5592858791351318,0.4700318872928619,0.5578584671020508,0.4033764898777008,0.507308840751648,0.4891178905963897,0.5197373032569885,0.425776869058609,0.501061201095581,0.483583390712738,0.4873531758785248,0.5283710360527039,0.4676125645637512,0.4797167479991913,0.4776756763458252,0.422186404466629,0.4607661664485931,0.5005584359169006,0.4511122405529022,0.5471737384796143,0.4265413582324981,0.4784216284751892,0.4350617527961731,0.4208443164825439,0.4277892708778381,0.5011998414993286,0.4235049486160278,0.5496925115585327,0.3826004564762115,0.4829499423503876,0.3943418264389038,0.4347996115684509,0.3969090580940246,0.4864937663078308,0.3959356844425201,0.5207405090332031,A
0.4341886341571808,0.6436774730682373,0.504483163356781,0.6110011339187622,0.5595060586929321,0.5300021171569824,0.5838775634765625,0.4452474117279053,0.5834500193595886,0.3728299438953399,0.5309039354324341,0.4596438109874725,0.5461624264717102,0.3953939974308014,0.5252240896224976,0.4596749544143677,0.5086644291877747,0.5076856017112732,0.490679919719696,0.4492784142494201,0.5031105279922485,0.3909996747970581,0.4858195185661316,0.4736151993274688,0.4742768108844757,0.5207337141036987,0.4481859803199768,0.4482901990413666,0.4583619236946106,0.3879448771476745,0.4518040418624878,0.4735318720340729,0.4463164508342743,0.5225591063499451,0.4013716876506805,0.4537749588489532,0.418110579252243,0.4046984910964966,0.4200110733509063,0.4613134562969208,0.4166276156902313,0.4968860447406769,A
0.4343318045139313,0.6477450132369995,0.5135385990142822,0.611351490020752,0.5696881413459778,0.5257024765014648,0.5907377004623413,0.4374980330467224,0.5913265347480774,0.3654785752296448,0.5343130826950073,0.4537777304649353,0.5515477061271667,0.3839797675609588,0.5330526232719421,0.4498805403709411,0.5169839262962341,0.5003335475921631,0.4917577505111694,0.4446144700050354,0.5085276961326599,0.3794416189193725,0.4925960004329681,0.46574667096138,0.4798452854156494,0.5160223245620728,0.4480731785297394,0.4440951645374298,0.4638642072677612,0.3780600726604461,0.457350492477417,0.4683607220649719,0.4495284855365753,0.5203275084495544,0.3997931182384491,0.4503481686115265,0.4211416840553283,0.3960567712783813,0.4232754409313202,0.4568303823471069,0.4184741079807281,0.495198905467987,A
0.4313748776912689,0.6390894651412964,0.5134845972061157,0.593963623046875,0.5651220679283142,0.5028508305549622,0.5836334824562073,0.4173186123371124,0.5916767120361328,0.345721423625946,0.5252427458763123,0.4297868013381958,0.5415366888046265,0.3598271906375885,0.5288036465644836,0.4259025156497955,0.5141111612319946,0.481340080499649,0.4833090603351593,0.4237296879291534,0.5022727847099304,0.3583720922470093,0.4894832968711853,0.4460881948471069,0.4759939908981323,0.5016549825668335,0.4393914341926574,0.4259337484836578,0.4588696956634521,0.3570867478847503,0.4551798403263092,0.4481088519096374,0.4473640620708465,0.503973126411438,0.3907433450222015,0.4364317655563354,0.4166715443134308,0.3807961344718933,0.4216814041137695,0.4431986212730407,0.4172630310058594,0.4844094216823578,A
0.4294615685939789,0.6322523355484009,0.5104924440383911,0.5891972780227661,0.5633305311203003,0.4966350495815277,0.5798981189727783,0.4087239801883697,0.5906054377555847,0.3385746777057647,0.525482714176178,0.4203948378562927,0.5403106212615967,0.349678635597229,0.5264554619789124,0.4170818924903869,0.5124943852424622,0.4710221588611603,0.4820090234279632,0.4143999516963959,0.4984898269176483,0.3466355204582214,0.4859412312507629,0.4363170564174652,0.4747970700263977,0.4913929998874664,0.4372859895229339,0.4177424907684326,0.4537270069122314,0.347877949476242,0.4500317275524139,0.4411995112895965,0.4441051781177521,0.4958091974258423,0.3877961635589599,0.4299057424068451,0.4109412431716919,0.3737417459487915,0.4152990579605102,0.4377747774124145,0.4120044708251953,0.4783541262149811,A
0.4338160157203674,0.6208527088165283,0.5135647058486938,0.5715447664260864,0.5624635219573975,0.4779227674007416,0.5777883529663086,0.3921964764595032,0.5850974917411804,0.3216726183891296,0.524972677230835,0.4076107740402221,0.5385095477104187,0.3364205360412597,0.5269380807876587,0.4034339785575866,0.5135356187820435,0.458913505077362,0.4811280369758606,0.401995837688446,0.4974335432052612,0.3360391855239868,0.4865839183330536,0.4244062006473541,0.4747442007064819,0.4799177646636963,0.4358374178409576,0.405534029006958,0.4523563683032989,0.3350909352302551,0.4505598843097687,0.4276473820209503,0.4444783926010132,0.4840277135372162,0.3863034844398498,0.4186541438102722,0.4101924896240234,0.3580219745635986,0.4163222014904022,0.422311395406723,0.4129849374294281,0.4661023616790771,A
0.4397293031215668,0.5993020534515381,0.513259768486023,0.550327718257904,0.5548224449157715,0.4489316642284393,0.5576579570770264,0.3568409383296966,0.5546538233757019,0.2875087857246399,0.5067617893218994,0.383720338344574,0.5124506950378418,0.3106996715068817,0.5108360052108765,0.3751753866672516,0.5048409104347229,0.4304836392402649,0.4634086787700653,0.3872224688529968,0.4736920893192291,0.3158016204833984,0.4743625521659851,0.4044876396656036,0.4670182466506958,0.4614797532558441,0.4203692078590393,0.3980295360088348,0.4315260052680969,0.3233410120010376,0.4405467808246612,0.4158978462219238,0.4379269480705261,0.4721645414829254,0.373157262802124,0.4177983701229095,0.3927055597305298,0.3540892004966736,0.4059116840362549,0.4161453247070312,0.4055681228637695,0.4579185247421264,A
0.4483644962310791,0.6041580438613892,0.5222994089126587,0.5564255714416504,0.5597143769264221,0.453513890504837,0.5623660087585449,0.3601158261299133,0.5540624260902405,0.2917653918266296,0.5088672041893005,0.3899747729301452,0.5145801305770874,0.3172658383846283,0.5148890018463135,0.3804256021976471,0.509884238243103,0.4364634156227112,0.4668946862220764,0.3933807015419006,0.4775716662406921,0.3217545747756958,0.4807761609554291,0.4082990288734436,0.4750582873821258,0.4648349285125732,0.4246741235256195,0.4041014611721039,0.4359338581562042,0.3285176157951355,0.4474620521068573,0.4201794862747192,0.446289598941803,0.4775249063968658,0.3778489232063293,0.4234997928142547,0.3976821899414062,0.3618724942207336,0.4125692546367645,0.424170970916748,0.4142040014266968,0.4660066664218902,A
0.4618658423423767,0.6029542088508606,0.5311676263809204,0.5492746829986572,0.56517493724823,0.4500437378883362,0.5647165775299072,0.3592278957366943,0.552403450012207,0.2895416617393493,0.5098496675491333,0.3879727125167846,0.5161440968513489,0.3192136287689209,0.5185132622718811,0.3809325695037842,0.5145228505134583,0.4382369518280029,0.4697118401527405,0.3923235237598419,0.4806136190891266,0.3222465813159942,0.4853996038436889,0.4060758352279663,0.4805781245231628,0.4631904065608978,0.4284954965114593,0.4040192365646362,0.4408735036849975,0.329168826341629,0.4535887241363525,0.4194163084030151,0.4528892636299133,0.4780151844024658,0.3828359246253967,0.4253833889961242,0.4034603536128998,0.3579903542995453,0.4197352528572082,0.41890949010849,0.4221307039260864,0.4632226228713989,A
0.4849026203155517,0.6044899225234985,0.553613543510437,0.5580464005470276,0.5859604477882385,0.4529497921466827,0.5790637731552124,0.3590556681156158,0.5667992234230042,0.2898896634578705,0.5307966470718384,0.3866239190101623,0.5358273386955261,0.3193572461605072,0.5393628478050232,0.3860949873924255,0.5364547967910767,0.4439818263053894,0.4897629022598266,0.393937349319458,0.4990739226341247,0.3239219188690185,0.5056620240211487,0.4105790257453918,0.5014623999595642,0.4683402180671692,0.4483813047409057,0.4081630110740661,0.4587745666503906,0.3335683047771454,0.4743221998214721,0.4257254302501678,0.4754269421100616,0.48490971326828,0.4029266238212585,0.4314466416835785,0.4235365092754364,0.3667103350162506,0.4411700963973999,0.4300142526626587,0.4443570077419281,0.4744918346405029,A
0.4801087379455566,0.6035976409912109,0.5504774451255798,0.5536401271820068,0.5825271606445312,0.4490013420581817,0.5802688002586365,0.3549725115299225,0.5687453746795654,0.2868214547634125,0.5275962352752686,0.3845633566379547,0.5337230563163757,0.3156019747257232,0.5374339818954468,0.3809897899627685,0.5337147116661072,0.4362472295761108,0.4868597984313965,0.3905184268951416,0.4972211122512817,0.3198593258857727,0.5047509074211121,0.4060335457324981,0.4999597668647766,0.459434449672699,0.4460388422012329,0.4034850001335144,0.4574850499629974,0.3281265497207641,0.4731659591197967,0.4201269447803497,0.4725905060768127,0.4762920141220093,0.4009220004081726,0.4255620241165161,0.4219644665718078,0.3587816059589386,0.4390707910060882,0.4210681915283203,0.4407591223716736,0.4638503193855285,A
0.498934805393219,0.6011581420898438,0.5719958543777466,0.5445376634597778,0.6052069067955017,0.4397027790546417,0.6023440957069397,0.3491668999195099,0.5923830270767212,0.2765474915504455,0.5469870567321777,0.372992068529129,0.5577571392059326,0.3037537932395935,0.5619211792945862,0.372545063495636,0.5575295686721802,0.4316728413105011,0.5056208372116089,0.3777997493743896,0.5221422910690308,0.3064317405223846,0.5270617008209229,0.3990119099617004,0.5197845101356506,0.457890510559082,0.4629536867141723,0.3900316953659057,0.4806094467639923,0.3129516243934631,0.4932807385921478,0.4099096953868866,0.4900525510311126,0.469426691532135,0.415779173374176,0.4126988053321838,0.4436732530593872,0.3441521525382995,0.4584329724311828,0.4097424447536468,0.455886572599411,0.4550388157367706,A
0.5309126377105713,0.6066957712173462,0.6103410124778748,0.5349100828170776,0.6419708728790283,0.4224441051483154,0.638655424118042,0.3255967497825622,0.6309846639633179,0.2473481446504593,0.5785157084465027,0.3536786139011383,0.5904526114463806,0.2768661081790924,0.5973473191261292,0.3531848490238189,0.5922285318374634,0.4158082902431488,0.5354911684989929,0.3579850196838379,0.5535147190093994,0.2785982489585876,0.5616397857666016,0.3789716362953186,0.5541273355484009,0.4395829439163208,0.4899754524230957,0.3703381419181824,0.5114205479621887,0.2871429622173309,0.526433527469635,0.3922898471355438,0.5224198698997498,0.4542273283004761,0.4395073652267456,0.3949339091777801,0.47181436419487,0.3200278878211975,0.4907897710800171,0.3907785415649414,0.4891872107982635,0.4400824904441833,A
0.5113175511360168,0.6053218841552734,0.5891872048377991,0.5394217371940613,0.6208593249320984,0.4360952377319336,0.6201927065849304,0.3437921404838562,0.6132690906524658,0.2681639194488525,0.5637770295143127,0.366312563419342,0.5775129199028015,0.2939444780349731,0.5813100934028625,0.3663704097270965,0.5743973851203918,0.425126701593399,0.5228316783905029,0.3707101345062256,0.5425451397895813,0.2970868647098541,0.5458089709281921,0.3929478824138641,0.536405086517334,0.4498975574970245,0.4791520535945892,0.3821089565753937,0.5022662281990051,0.3043000996112823,0.5118017196655273,0.4051167070865631,0.5059353709220886,0.4640608727931976,0.4301444590091705,0.403900533914566,0.464074969291687,0.3347572982311249,0.4778716564178467,0.4027804136276245,0.4732491075992584,0.4497747421264648,A
0.4513701796531677,0.600922703742981,0.5214294791221619,0.5460854172706604,0.5539830327033997,0.4466052055358886,0.5547710061073303,0.3584557175636291,0.547527551651001,0.2895128130912781,0.5025720596313477,0.3849184513092041,0.5114483833312988,0.316193550825119,0.5131198763847351,0.3813101053237915,0.5077635645866394,0.4386860430240631,0.4629558026790619,0.3896202147006988,0.4751246571540832,0.3206709623336792,0.4794599115848541,0.4055063426494598,0.4737577438354492,0.4614495933055877,0.4219480752944946,0.4019951820373535,0.4355252981185913,0.3277494311332702,0.4479276537895202,0.416502445936203,0.4467869400978088,0.4737635254859924,0.3772057294845581,0.4238598942756653,0.3995260596275329,0.3594656586647033,0.4151713848114013,0.419309914112091,0.4156194627285003,0.4624399840831756,A
0.4592248499393463,0.5936328172683716,0.524199903011322,0.5400317907333374,0.554041862487793,0.4457731544971466,0.552168071269989,0.3633541464805603,0.5466649532318115,0.295745313167572,0.5052273273468018,0.3843148350715637,0.513455867767334,0.3187646269798279,0.5179116725921631,0.3781259655952453,0.514682412147522,0.432086169719696,0.4678529798984527,0.38908851146698,0.4820682406425476,0.3253834247589111,0.4869345128536224,0.4070395529270172,0.4818576574325561,0.4602000117301941,0.4285253882408142,0.4005895256996155,0.4451399445533752,0.3325909972190857,0.4569554328918457,0.4190540909767151,0.45604008436203,0.4739346802234649,0.3855756223201751,0.4217008054256439,0.4107241928577423,0.3603193759918213,0.4261647462844848,0.418089359998703,0.4266729950904846,0.4597667753696441,A
0.4743990898132324,0.599795937538147,0.5390689969062805,0.5403458476066589,0.5674985647201538,0.4444878399372101,0.5669026970863342,0.363332599401474,0.5585146546363831,0.2960419952869415,0.5153562426567078,0.3861025869846344,0.5266120433807373,0.3208362460136413,0.5322042107582092,0.385306566953659,0.527427077293396,0.4394431114196777,0.478426456451416,0.3912400007247925,0.4960350394248962,0.3275656104087829,0.5011743903160095,0.4126828014850616,0.4929333925247192,0.4642798602581024,0.4392669200897217,0.4038591980934143,0.4588827788829803,0.3351494967937469,0.4706304371356964,0.4243354201316833,0.4664519429206848,0.4773218631744385,0.3958734273910522,0.4266873002052307,0.4240410625934601,0.364848643541336,0.4390716552734375,0.424491137266159,0.4358261525630951,0.465325117111206,A
0.4722764492034912,0.6017885208129883,0.537405252456665,0.5414800643920898,0.5650813579559326,0.4460754096508026,0.5632584691047668,0.3643155097961426,0.5545092225074768,0.2958041429519653,0.5133891105651855,0.3844877481460571,0.5249136686325073,0.3226450085639953,0.5304213762283325,0.385629802942276,0.5260233879089355,0.4411092102527618,0.4758585691452026,0.3906026482582092,0.4926841855049133,0.327306866645813,0.4988146126270294,0.4123645722866058,0.4927956163883209,0.4665745198726654,0.4363565146923065,0.4043971300125122,0.4561206400394439,0.3374010920524597,0.4682722985744476,0.4263138771057129,0.4651050269603729,0.4801006019115448,0.3931108117103576,0.4287950992584228,0.422742486000061,0.366454005241394,0.4374986886978149,0.4257253110408783,0.4340593218803406,0.4667885899543762,A
0.4686792492866516,0.6051063537597656,0.531496524810791,0.5457496047019958,0.5579395294189453,0.4507120847702026,0.5604758262634277,0.3702666163444519,0.5507498383522034,0.3017753064632416,0.5094513893127441,0.3913480043411255,0.5229634046554565,0.3268643915653229,0.527123212814331,0.3920195698738098,0.5210798382759094,0.4457171559333801,0.4738847613334656,0.396723210811615,0.4920790791511535,0.3326059579849243,0.496611475944519,0.4192366600036621,0.4883659780025482,0.4707778096199035,0.4351591169834137,0.4095589220523834,0.4562730193138122,0.3424557447433471,0.4662260115146637,0.432379812002182,0.4605545103549957,0.4837321043014526,0.3920913338661194,0.4319245517253876,0.4239705204963684,0.3729533553123474,0.4360197186470032,0.4325769245624542,0.4290468096733093,0.4720571935176849,A
0.4692981243133545,0.6118479371070862,0.5331501960754395,0.5537843108177185,0.559231162071228,0.4578578472137451,0.5586000680923462,0.3763269782066345,0.5506117343902588,0.309600293636322,0.5094252228736877,0.3997751176357269,0.5235273838043213,0.3362808227539062,0.5275328159332275,0.4022851586341858,0.5208441019058228,0.4539023041725158,0.4734992682933807,0.4043406248092651,0.4925518035888672,0.3407065868377685,0.4964452385902405,0.4268036484718323,0.4871310889720917,0.4753888547420501,0.4349992573261261,0.4163346290588379,0.45607390999794,0.3507443070411682,0.4665414690971374,0.4402417540550232,0.4610730707645416,0.490013837814331,0.3918483257293701,0.4381974041461944,0.4213936626911163,0.3787331581115722,0.4363816082477569,0.4372541308403015,0.4329246580600738,0.4757496416568756,A
0.4579787254333496,0.6048849821090698,0.5218831300735474,0.5492395162582397,0.5475232601165771,0.4608631730079651,0.5440559983253479,0.3844146132469177,0.5389077663421631,0.3226554989814758,0.497191458940506,0.4047149121761322,0.5095944404602051,0.3446866869926452,0.5161779522895813,0.4053809344768524,0.5123493075370789,0.4547821879386902,0.4628792405128479,0.409853994846344,0.4805640876293182,0.3485721945762634,0.485761284828186,0.4297759234905243,0.4781951606273651,0.4767528176307678,0.4265622496604919,0.4211077690124511,0.4473884105682373,0.3582128882408142,0.4568474292755127,0.4425780773162842,0.451188862323761,0.4887998104095459,0.385816365480423,0.4421864151954651,0.4153658151626587,0.385161817073822,0.4277362823486328,0.4409061968326568,0.4224816560745239,0.4764212071895599,A
0.4591783285140991,0.5991771817207336,0.5224998593330383,0.5426907539367676,0.5472438335418701,0.4529639780521393,0.542938768863678,0.3778408765792846,0.5384578704833984,0.3160029947757721,0.4982581734657287,0.3984407186508178,0.5086444616317749,0.3387857675552368,0.5133171081542969,0.3959517478942871,0.5101181268692017,0.4454053938388824,0.46391561627388,0.4035850763320923,0.4784316420555115,0.3409714698791504,0.4847436845302582,0.4192343652248382,0.4810566306114197,0.4693996906280517,0.4275194704532623,0.4150513112545013,0.4459191262722015,0.350929856300354,0.4575814008712768,0.4330197870731354,0.4558943212032318,0.4833881556987762,0.3878531455993652,0.4362452924251556,0.4146385788917541,0.3781788349151611,0.4287465214729309,0.4328587353229522,0.426873117685318,0.4717050194740295,A
0.467031180858612,0.5833386182785034,0.5283762216567993,0.5319839715957642,0.5531850457191467,0.444273829460144,0.5502027273178101,0.3697729110717773,0.5462053418159485,0.3095547556877136,0.5048564672470093,0.3872765600681305,0.5168384313583374,0.3278705179691314,0.5218839645385742,0.3868416845798492,0.5171584486961365,0.4338196814060211,0.4713075160980224,0.3912180066108703,0.4892544150352478,0.3330494165420532,0.4932392239570617,0.4116827845573425,0.4842656254768371,0.4555737972259521,0.4355395436286926,0.4016042053699493,0.4559433460235595,0.3370892107486725,0.4651792049407959,0.4203529059886932,0.4585970342159271,0.465715229511261,0.3950801193714142,0.4217432737350464,0.4237594604492187,0.36511892080307,0.4363558292388916,0.4213835895061493,0.4313986003398895,0.4563942849636078,A
0.4772278666496277,0.5680359601974487,0.5402163863182068,0.5121813416481018,0.5654742121696472,0.4252269268035888,0.563522458076477,0.3535934090614319,0.5600140690803528,0.2947393655776977,0.5189846754074097,0.3708739280700683,0.5318612456321716,0.3133431673049927,0.5345435738563538,0.3730033040046692,0.5281744003295898,0.4233951270580292,0.4855351150035858,0.3735814988613128,0.5040213465690613,0.3148349523544311,0.5061358213424683,0.3936666846275329,0.4975981414318084,0.442981868982315,0.4494678974151611,0.3828690648078918,0.4705697000026703,0.3209083676338196,0.4781248867511749,0.4025129675865173,0.4722269773483276,0.4516271650791168,0.4089788794517517,0.4023321568965912,0.4389951229095459,0.3463593125343323,0.4501331150531769,0.3994691669940948,0.4444820582866668,0.4354329407215118,A
0.4736836552619934,0.5598525404930115,0.535229504108429,0.50819331407547,0.5630558729171753,0.4215487837791443,0.5620592832565308,0.3465749323368072,0.558321475982666,0.2858215868473053,0.518768846988678,0.3606742918491363,0.5309759378433228,0.3036449551582336,0.5328218936920166,0.363361656665802,0.5274487733840942,0.412713885307312,0.4842938482761383,0.3630240857601166,0.502448558807373,0.3057785332202911,0.5045148134231567,0.3846510648727417,0.4978609681129455,0.4326917231082916,0.4475946128368377,0.3719657361507416,0.4678930640220642,0.3094475865364074,0.4761666059494018,0.3934560716152191,0.4729799926280975,0.4446463286876678,0.4067277610301971,0.3906727135181427,0.4349448680877685,0.3337252140045166,0.4477551877498626,0.3898625373840332,0.4461055397987366,0.4289161562919616,A
0.4681028723716736,0.5839378237724304,0.5328966975212097,0.5249321460723877,0.5587726831436157,0.4334199428558349,0.5576221942901611,0.3573265671730041,0.556030809879303,0.2957022190093994,0.5090736150741577,0.3783576786518097,0.522383451461792,0.3170318603515625,0.5257669687271118,0.3788467943668365,0.5207931399345398,0.4314930140972137,0.475001186132431,0.3824245035648346,0.493125319480896,0.3207601308822632,0.4960432946681976,0.4020432829856872,0.4893611073493957,0.4529683291912079,0.4381580054759979,0.3934434056282043,0.4593586921691894,0.3273305296897888,0.4677248299121856,0.4120653867721557,0.4637815654277801,0.4639838337898254,0.3971354067325592,0.4144476056098938,0.4263968467712402,0.3548163473606109,0.4387268722057342,0.4110136330127716,0.4354212880134582,0.4511557817459106,A
0.4606790244579315,0.5940784811973572,0.5296844244003296,0.540682852268219,0.5633780360221863,0.4474202394485473,0.5667732954025269,0.3669106364250183,0.5660064816474915,0.2989422678947449,0.515845000743866,0.3841186761856079,0.5276579260826111,0.3196099400520324,0.5284685492515564,0.379768431186676,0.5218374133110046,0.4336352050304413,0.4783157110214233,0.3862908482551574,0.4947981834411621,0.32114177942276,0.4954074025154114,0.4026768207550049,0.4878484606742859,0.4553827345371246,0.4382078647613525,0.3958313465118408,0.4574487209320068,0.3283442258834839,0.4644984006881714,0.4137952029705047,0.4602684378623962,0.4660055041313171,0.394046813249588,0.4147358536720276,0.4217990636825561,0.3571758270263672,0.4332089424133301,0.4142959415912628,0.429887592792511,0.4533065557479858,A
0.451308399438858,0.5984020233154297,0.5242658853530884,0.5425237417221069,0.5634931325912476,0.4520692229270935,0.5697709918022156,0.368354856967926,0.5700276494026184,0.2982519865036011,0.5157630443572998,0.3873109221458435,0.5286551713943481,0.3210090398788452,0.5268661975860596,0.3848951160907745,0.5184014439582825,0.4363831877708435,0.4766063690185547,0.3880989551544189,0.4930663406848907,0.3219439089298248,0.4920718967914581,0.4053599238395691,0.4832591116428375,0.4541017413139343,0.4354083836078644,0.3966736197471618,0.4533123970031738,0.3273800909519195,0.4590720534324646,0.4171205461025238,0.4539406895637512,0.4689388573169708,0.3892723321914673,0.4145071506500244,0.4147060513496399,0.3547126054763794,0.4264272153377533,0.4170191287994385,0.4240658581256866,0.4581852555274963,B
0.4574533998966217,0.9221484661102296,0.5083357095718384,0.9210870265960692,0.545663058757782,0.8690820336341858,0.5357393622398376,0.8058122992515564,0.5234987735748291,0.7539595365524292,0.5554167628288269,0.7564824819564819,0.5683594942092896,0.6550458073616028,0.5730740427970886,0.5858878493309021,0.5733715295791626,0.527255654335022,0.5124810338020325,0.7383095622062683,0.5277363061904907,0.6294321417808533,0.5339740514755249,0.552863359451294,0.5394495129585266,0.4884645342826843,0.4701918363571167,0.7368199229240417,0.4869994819164276,0.6294261813163757,0.4954865276813507,0.5578882694244385,0.5025649070739746,0.497263491153717,0.4259814620018005,0.7473698258399963,0.439150720834732,0.6625527143478394,0.4472061395645141,0.6094498038291931,0.455216646194458,0.5631145238876343,B
0.4630028009414673,0.876911461353302,0.5289186835289001,0.8509765267372131,0.5847245454788208,0.7777872085571289,0.5584251880645752,0.6926597356796265,0.5088868737220764,0.6573837399482727,0.5971025228500366,0.6442205905914307,0.6137009859085083,0.538838803768158,0.616610586643219,0.471096009016037,0.616398811340332,0.4110165238380432,0.556677520275116,0.6149436235427856,0.5742630362510681,0.5042299628257751,0.5830802321434021,0.4301689267158508,0.5884332656860352,0.3702269792556762,0.5167895555496216,0.6116248369216919,0.5321162343025208,0.5069980621337891,0.5448264479637146,0.4381833970546722,0.5529999136924744,0.380528837442398,0.4731107950210571,0.6272553205490112,0.4867924451828003,0.5464415550231934,0.4963432848453522,0.4916459619998932,0.5035003423690796,0.4415800869464874,B
0.4255609214305877,0.8594483137130737,0.4961901903152466,0.8298819065093994,0.5541343688964844,0.7467538714408875,0.5218529105186462,0.6556301116943359,0.4680579602718353,0.6187179088592529,0.5635837316513062,0.5988813638687134,0.5792071223258972,0.4843179583549499,0.5833480358123779,0.4102475345134735,0.5853328704833984,0.3451414108276367,0.519580066204071,0.5696930289268494,0.5384284257888794,0.4497281908988952,0.5489534735679626,0.3683879375457763,0.5567648410797119,0.3012065291404724,0.4763135313987732,0.5693129301071167,0.4921545088291168,0.4558625817298889,0.5059915781021118,0.3792709112167358,0.5160233378410339,0.3136723041534424,0.4286337494850158,0.589862585067749,0.4427525103092193,0.5001475214958191,0.4529962539672851,0.4392022490501404,0.4609624147415161,0.3826819360256195,B
0.3772368729114532,0.8079441785812378,0.4471190869808197,0.7712437510490417,0.5064048767089844,0.6849026083946228,0.4773561656475067,0.5977340936660767,0.4235108494758606,0.5730389356613159,0.5120790004730225,0.5614996552467346,0.5333212614059448,0.4615786969661712,0.538810670375824,0.3951787948608398,0.5420804619789124,0.3355944752693176,0.4729551374912262,0.5322757959365845,0.4946976900100708,0.4237313270568847,0.5075916647911072,0.3485859930515289,0.5175085663795471,0.2851834297180176,0.4325716495513916,0.5294245481491089,0.4521959722042084,0.4212966561317444,0.4682393968105316,0.3506554961204529,0.4803341627120971,0.2893324792385101,0.3873080015182495,0.5448147654533386,0.4008585214614868,0.4597873389720917,0.412689208984375,0.4031317234039306,0.4230080842971802,0.3502757847309112,B
